0.000000,-0.820600,0.015742,0.006724
0.010000,-0.820253,0.015794,0.007623
0.020000,-0.819787,0.015912,0.008045
0.030000,-0.819456,0.016015,0.007238
0.040000,-0.819360,0.016072,0.006317
0.050000,-0.819096,0.016000,0.006329
0.060000,-0.818812,0.015949,0.006805
0.070000,-0.818822,0.016067,0.006993
0.080000,-0.818706,0.016134,0.006383
0.090000,-0.818332,0.016095,0.005930
0.100000,-0.818023,0.016197,0.006659
0.110000,-0.817846,0.016333,0.007214
0.120000,-0.817687,0.016274,0.006661
0.130000,-0.817496,0.016233,0.006416
0.140000,-0.817335,0.016400,0.006749
0.150000,-0.817137,0.016483,0.006507
0.160000,-0.816878,0.016416,0.006286
0.170000,-0.816682,0.016435,0.006781
0.180000,-0.816406,0.016454,0.007410
0.190000,-0.816062,0.016495,0.007562
0.200000,-0.815748,0.016657,0.007120
0.210000,-0.815412,0.016811,0.006967
0.220000,-0.815232,0.016867,0.007532
0.230000,-0.815209,0.016854,0.008155
0.240000,-0.814967,0.016884,0.008156
0.250000,-0.814488,0.016959,0.007325
0.260000,-0.814064,0.016992,0.006489
0.270000,-0.813711,0.017000,0.006602
0.280000,-0.813554,0.017087,0.007469
0.290000,-0.813729,0.017200,0.008060
0.300000,-0.813751,0.017123,0.007856
0.310000,-0.813301,0.017000,0.007651
0.320000,-0.812822,0.017111,0.007660
0.330000,-0.812712,0.017256,0.007178
0.340000,-0.812801,0.017345,0.006905
0.350000,-0.812832,0.017540,0.007799
0.360000,-0.812707,0.017600,0.008712
0.370000,-0.812293,0.017322,0.008189
0.380000,-0.811804,0.017025,0.007179
0.390000,-0.811706,0.016994,0.007027
0.400000,-0.811844,0.017107,0.007448
0.410000,-0.811708,0.017141,0.007754
0.420000,-0.811359,0.017159,0.007621
0.430000,-0.811083,0.017314,0.007337
0.440000,-0.810855,0.017564,0.007569
0.450000,-0.810604,0.017842,0.008061
0.460000,-0.810280,0.018024,0.007957
0.470000,-0.809954,0.018024,0.007415
0.480000,-0.809793,0.017910,0.007115
0.490000,-0.809569,0.017807,0.007096
0.500000,-0.809257,0.017762,0.007224
0.510000,-0.809097,0.017766,0.007569
0.520000,-0.808818,0.017844,0.007752
0.530000,-0.808347,0.017920,0.007473
0.540000,-0.807928,0.017928,0.007058
0.550000,-0.807565,0.017899,0.006776
0.560000,-0.807204,0.017896,0.006773
0.570000,-0.806979,0.017999,0.007043
0.580000,-0.806929,0.018140,0.007370
0.590000,-0.806604,0.018126,0.007524
0.600000,-0.805965,0.018046,0.007195
0.610000,-0.805592,0.018123,0.006761
0.620000,-0.805464,0.018231,0.006658
0.630000,-0.805070,0.018248,0.006475
0.640000,-0.804429,0.018300,0.006158
0.650000,-0.804005,0.018334,0.006055
0.660000,-0.803889,0.018268,0.006332
0.670000,-0.803808,0.018305,0.007103
0.680000,-0.803427,0.018350,0.007446
0.690000,-0.802741,0.018320,0.006481
0.700000,-0.802395,0.018432,0.005818
0.710000,-0.802189,0.018498,0.005997
0.720000,-0.801654,0.018589,0.005522
0.730000,-0.801446,0.018987,0.005129
0.740000,-0.801568,0.019194,0.006366
0.750000,-0.801745,0.019141,0.008679
0.760000,-0.801284,0.019072,0.008669
0.770000,-0.799589,0.019341,0.004900
0.780000,-0.798510,0.020049,0.003038
0.790000,-0.798517,0.020138,0.004927
0.800000,-0.798970,0.019854,0.006993
0.810000,-0.799521,0.019782,0.008232
0.820000,-0.799134,0.019694,0.008000
0.830000,-0.798081,0.019897,0.006445
0.840000,-0.797070,0.020211,0.005437
0.850000,-0.796330,0.020253,0.005589
0.860000,-0.795992,0.020269,0.006034
0.870000,-0.795992,0.020453,0.006454
0.880000,-0.796002,0.020596,0.006769
0.890000,-0.795659,0.020619,0.006802
0.900000,-0.795010,0.020662,0.006583
0.910000,-0.794357,0.020791,0.006269
0.920000,-0.793745,0.020929,0.006027
0.930000,-0.793199,0.020974,0.005912
0.940000,-0.792767,0.020965,0.005803
0.950000,-0.792473,0.021089,0.005881
0.960000,-0.792176,0.021242,0.006321
0.970000,-0.791630,0.021259,0.006530
0.980000,-0.790897,0.021359,0.006009
0.990000,-0.790294,0.021592,0.005438
1.000000,-0.789990,0.021706,0.005513
1.010000,-0.789813,0.021700,0.005950
1.020000,-0.789543,0.021684,0.006246
1.030000,-0.789163,0.021643,0.006188
1.040000,-0.788450,0.021715,0.005550
1.050000,-0.787646,0.021980,0.005057
1.060000,-0.787255,0.022180,0.005469
1.070000,-0.787043,0.022086,0.006063
1.080000,-0.786870,0.021944,0.006352
1.090000,-0.786501,0.021923,0.006052
1.100000,-0.785712,0.022174,0.004815
1.110000,-0.785072,0.022689,0.004050
1.120000,-0.785070,0.022863,0.005693
1.130000,-0.785280,0.022609,0.008097
1.140000,-0.784476,0.022466,0.007112
1.150000,-0.782711,0.022855,0.003762
1.160000,-0.781539,0.023387,0.003216
1.170000,-0.781390,0.023477,0.005297
1.180000,-0.781625,0.023355,0.006617
1.190000,-0.781483,0.023322,0.006656
1.200000,-0.780604,0.023420,0.005957
1.210000,-0.779570,0.023635,0.005147
1.220000,-0.778981,0.023830,0.005172
1.230000,-0.778857,0.023853,0.006076
1.240000,-0.778810,0.023855,0.006771
1.250000,-0.778299,0.023932,0.006579
1.260000,-0.777193,0.024021,0.005793
1.270000,-0.776224,0.024181,0.005695
1.280000,-0.776003,0.024322,0.006807
1.290000,-0.775886,0.024345,0.007113
1.300000,-0.775185,0.024451,0.005889
1.310000,-0.774297,0.024679,0.005263
1.320000,-0.773778,0.024813,0.005995
1.330000,-0.773602,0.024908,0.006855
1.340000,-0.773268,0.025087,0.007000
1.350000,-0.772389,0.025298,0.006435
1.360000,-0.771369,0.025524,0.005786
1.370000,-0.770731,0.025719,0.005893
1.380000,-0.770336,0.025824,0.006564
1.390000,-0.769921,0.025963,0.007137
1.400000,-0.769449,0.026294,0.007373
1.410000,-0.768700,0.026759,0.006724
1.420000,-0.767697,0.027111,0.005510
1.430000,-0.767031,0.027244,0.005293
1.440000,-0.766791,0.027277,0.006108
1.450000,-0.766433,0.027408,0.006548
1.460000,-0.765757,0.027673,0.006256
1.470000,-0.765020,0.027873,0.006075
1.480000,-0.764317,0.027915,0.006129
1.490000,-0.763524,0.028004,0.005787
1.500000,-0.762899,0.028189,0.005660
1.510000,-0.762454,0.028283,0.006195
1.520000,-0.761833,0.028486,0.006507
1.530000,-0.760970,0.028780,0.006261
1.540000,-0.760153,0.028983,0.006115
1.550000,-0.759513,0.029080,0.006272
1.560000,-0.758909,0.029019,0.006122
1.570000,-0.758488,0.029041,0.006176
1.580000,-0.757951,0.029152,0.006573
1.590000,-0.757049,0.029269,0.006491
1.600000,-0.756290,0.029470,0.006555
1.610000,-0.755640,0.029667,0.006775
1.620000,-0.754888,0.029782,0.006302
1.630000,-0.754372,0.029844,0.006087
1.640000,-0.753926,0.029920,0.006528
1.650000,-0.753210,0.030087,0.006566
1.660000,-0.752530,0.030312,0.006479
1.670000,-0.752072,0.030487,0.006721
1.680000,-0.751587,0.030626,0.006765
1.690000,-0.750973,0.030838,0.006664
1.700000,-0.750353,0.031075,0.006770
1.710000,-0.749850,0.031238,0.006978
1.720000,-0.749366,0.031385,0.007048
1.730000,-0.748696,0.031511,0.006658
1.740000,-0.747956,0.031447,0.006204
1.750000,-0.747310,0.031330,0.006350
1.760000,-0.746671,0.031533,0.006572
1.770000,-0.746003,0.031876,0.006443
1.780000,-0.745178,0.032083,0.005975
1.790000,-0.744312,0.032241,0.005584
1.800000,-0.743659,0.032273,0.005881
1.810000,-0.742979,0.032385,0.006059
1.820000,-0.742008,0.032621,0.005744
1.830000,-0.741134,0.032700,0.005814
1.840000,-0.740718,0.032820,0.006508
1.850000,-0.740253,0.033021,0.006640
1.860000,-0.739660,0.033113,0.006115
1.870000,-0.739186,0.033141,0.006312
1.880000,-0.738492,0.033280,0.006406
1.890000,-0.737618,0.033434,0.005410
1.900000,-0.736919,0.033371,0.004708
1.910000,-0.736330,0.033134,0.004963
1.920000,-0.735686,0.032966,0.005517
1.930000,-0.735073,0.033104,0.006340
1.940000,-0.734657,0.033463,0.007311
1.950000,-0.734323,0.033761,0.007669
1.960000,-0.733794,0.034007,0.007054
1.970000,-0.733025,0.034186,0.005859
1.980000,-0.732235,0.034190,0.005239
1.990000,-0.731617,0.034262,0.005706
2.000000,-0.731099,0.034428,0.006170
2.010000,-0.730535,0.034479,0.006196
2.020000,-0.729945,0.034614,0.006196
2.030000,-0.729401,0.034894,0.005751
2.040000,-0.728899,0.035089,0.004873
2.050000,-0.728303,0.035153,0.004510
2.060000,-0.727629,0.035156,0.005047
2.070000,-0.727122,0.035245,0.005675
2.080000,-0.726693,0.035414,0.005507
2.090000,-0.726131,0.035499,0.004896
2.100000,-0.725525,0.035483,0.004722
2.110000,-0.724870,0.035610,0.004960
2.120000,-0.723995,0.035965,0.004743
2.130000,-0.723043,0.036225,0.004113
2.140000,-0.722417,0.036308,0.004220
2.150000,-0.722092,0.036431,0.004896
2.160000,-0.721622,0.036637,0.004943
2.170000,-0.720894,0.036827,0.004452
2.180000,-0.720178,0.036896,0.004184
2.190000,-0.719641,0.036898,0.004340
2.200000,-0.719153,0.036956,0.004441
2.210000,-0.718497,0.037008,0.004090
2.220000,-0.717744,0.037006,0.003920
2.230000,-0.716981,0.037072,0.004399
2.240000,-0.716095,0.037237,0.004917
2.250000,-0.715269,0.037370,0.005107
2.260000,-0.714695,0.037614,0.005375
2.270000,-0.714138,0.038108,0.005661
2.280000,-0.713349,0.038634,0.005605
2.290000,-0.712318,0.039082,0.005480
2.300000,-0.711320,0.039363,0.005390
2.310000,-0.710801,0.039365,0.005401
2.320000,-0.710709,0.039238,0.005972
2.330000,-0.710370,0.039165,0.006492
2.340000,-0.709545,0.039258,0.005804
2.350000,-0.708594,0.039544,0.004553
2.360000,-0.707637,0.039834,0.004077
2.370000,-0.706743,0.039921,0.004285
2.380000,-0.706081,0.039867,0.004897
2.390000,-0.705534,0.039943,0.005548
2.400000,-0.704917,0.040182,0.005281
2.410000,-0.704210,0.040484,0.004593
2.420000,-0.703497,0.040854,0.004338
2.430000,-0.702788,0.041140,0.004149
2.440000,-0.702041,0.041301,0.003996
2.450000,-0.701302,0.041409,0.004054
2.460000,-0.700557,0.041460,0.004068
2.470000,-0.699757,0.041551,0.003969
2.480000,-0.698939,0.041784,0.003757
2.490000,-0.698106,0.042141,0.003337
2.500000,-0.697219,0.042473,0.002918
2.510000,-0.696347,0.042688,0.002901
2.520000,-0.695665,0.042851,0.003405
2.530000,-0.695055,0.042989,0.003948
2.540000,-0.694231,0.043158,0.003942
2.550000,-0.693179,0.043391,0.003346
2.560000,-0.692077,0.043604,0.002825
2.570000,-0.691137,0.043870,0.002994
2.580000,-0.690405,0.044174,0.003337
2.590000,-0.689856,0.044377,0.003449
2.600000,-0.689372,0.044520,0.003752
2.610000,-0.688635,0.044647,0.003952
2.620000,-0.687630,0.044711,0.003497
2.630000,-0.686628,0.044748,0.003053
2.640000,-0.685785,0.044873,0.003155
2.650000,-0.685104,0.045071,0.003421
2.660000,-0.684408,0.045219,0.003777
