0.000000,-0.001815,0.000681,0.000181
0.010000,-0.001788,0.000714,0.000227
0.020000,-0.001701,0.000740,0.000236
0.030000,-0.001662,0.000758,0.000208
0.040000,-0.001641,0.000794,0.000189
0.050000,-0.001566,0.000836,0.000139
0.060000,-0.001446,0.000871,0.000159
0.070000,-0.001370,0.000907,0.000242
0.080000,-0.001276,0.000937,0.000352
0.090000,-0.001146,0.000933,0.000361
0.100000,-0.000968,0.000943,0.000401
0.110000,-0.000773,0.000967,0.000348
0.120000,-0.000576,0.000974,0.000292
0.130000,-0.000461,0.000990,0.000227
0.140000,-0.000373,0.001042,0.000305
0.150000,-0.000260,0.001086,0.000301
0.160000,-0.000170,0.001094,0.000322
0.170000,-0.000202,0.001080,0.000361
0.180000,-0.000272,0.001059,0.000414
0.190000,-0.000299,0.001016,0.000361
0.200000,-0.000324,0.000974,0.000278
0.210000,-0.000409,0.000935,0.000215
0.220000,-0.000496,0.000896,0.000208
0.230000,-0.000603,0.000834,0.000183
0.240000,-0.000745,0.000768,0.000256
0.250000,-0.000859,0.000678,0.000280
0.260000,-0.000921,0.000575,0.000251
0.270000,-0.000968,0.000527,0.000216
0.280000,-0.000957,0.000521,0.000147
0.290000,-0.000909,0.000428,-0.000168
0.300000,-0.000897,0.000296,-0.000269
0.310000,-0.000883,0.000221,0.000011
0.320000,-0.000855,0.000174,0.000197
0.330000,-0.000834,0.000143,0.000280
0.340000,-0.000831,0.000115,0.000369
0.350000,-0.000784,0.000059,0.000250
0.360000,-0.000719,0.000058,0.000047
0.370000,-0.000700,0.000133,0.000060
0.380000,-0.000729,0.000209,0.000119
0.390000,-0.000741,0.000240,0.000194
0.400000,-0.000826,0.000247,0.000188
0.410000,-0.000969,0.000275,0.000234
0.420000,-0.001086,0.000307,0.000144
0.430000,-0.001157,0.000337,0.000083
0.440000,-0.001278,0.000387,-0.000004
0.450000,-0.001424,0.000481,-0.000107
0.460000,-0.001587,0.000592,-0.000087
0.470000,-0.001725,0.000673,-0.000119
0.480000,-0.001875,0.000728,-0.000115
0.490000,-0.002046,0.000777,-0.000087
0.500000,-0.002215,0.000815,-0.000082
0.510000,-0.002308,0.000868,0.000106
0.520000,-0.002328,0.000908,0.000098
0.530000,-0.002302,0.000932,0.000181
0.540000,-0.002294,0.000944,0.000265
0.550000,-0.002252,0.000933,0.000304
0.560000,-0.002199,0.000928,0.000279
0.570000,-0.002164,0.000956,0.000326
0.580000,-0.002123,0.000953,0.000300
0.590000,-0.002041,0.000954,0.000314
0.600000,-0.002007,0.000973,0.000409
0.610000,-0.002001,0.001010,0.000536
0.620000,-0.001931,0.001009,0.000511
0.630000,-0.001844,0.000953,0.000475
0.640000,-0.001825,0.000898,0.000459
0.650000,-0.001821,0.000866,0.000443
0.660000,-0.001744,0.000851,0.000397
0.670000,-0.001631,0.000847,0.000375
0.680000,-0.001515,0.000820,0.000395
0.690000,-0.001399,0.000747,0.000422
0.700000,-0.001298,0.000666,0.000354
0.710000,-0.001219,0.000608,0.000245
0.720000,-0.001096,0.000540,0.000200
0.730000,-0.000969,0.000468,0.000171
0.740000,-0.000859,0.000400,0.000199
0.750000,-0.000736,0.000331,0.000151
0.760000,-0.000564,0.000268,0.000062
0.770000,-0.000449,0.000206,0.000022
0.780000,-0.000364,0.000135,0.000044
0.790000,-0.000298,0.000057,-0.000073
0.800000,-0.000268,0.000032,-0.000160
0.810000,-0.000300,0.000049,-0.000152
0.820000,-0.000293,0.000064,-0.000091
0.830000,-0.000293,0.000109,-0.000138
0.840000,-0.000374,0.000212,-0.000049
0.850000,-0.000472,0.000301,0.000010
0.860000,-0.000488,0.000321,-0.000028
0.870000,-0.000570,0.000354,-0.000086
0.880000,-0.000713,0.000474,0.000041
0.890000,-0.000813,0.000593,0.000073
0.900000,-0.000866,0.000709,0.000075
0.910000,-0.000958,0.000822,0.000115
0.920000,-0.001026,0.000919,0.000191
0.930000,-0.001076,0.001002,0.000188
0.940000,-0.001131,0.001085,0.000281
0.950000,-0.001155,0.001102,0.000294
0.960000,-0.001149,0.001090,0.000274
0.970000,-0.001207,0.001128,0.000306
0.980000,-0.001258,0.001190,0.000396
0.990000,-0.001230,0.001186,0.000322
1.000000,-0.001241,0.001145,0.000276
1.010000,-0.001331,0.001144,0.000325
1.020000,-0.001386,0.001135,0.000363
1.030000,-0.001410,0.001067,0.000311
1.040000,-0.001466,0.000998,0.000290
1.050000,-0.001429,0.000942,0.000379
1.060000,-0.001312,0.000861,0.000327
1.070000,-0.001314,0.000723,0.000022
1.080000,-0.001415,0.000564,-0.000073
1.090000,-0.001390,0.000369,0.000113
1.100000,-0.001310,0.000174,0.000211
1.110000,-0.001307,0.000115,0.000260
1.120000,-0.001350,0.000106,0.000174
1.130000,-0.001312,0.000022,-0.000035
1.140000,-0.001221,-0.000086,-0.000172
1.150000,-0.001121,-0.000166,-0.000122
1.160000,-0.001077,-0.000259,-0.000015
1.170000,-0.001053,-0.000355,0.000157
1.180000,-0.000994,-0.000431,0.000113
1.190000,-0.000890,-0.000467,-0.000080
1.200000,-0.000887,-0.000466,-0.000227
1.210000,-0.000947,-0.000423,-0.000129
1.220000,-0.000971,-0.000364,0.000016
1.230000,-0.000939,-0.000280,0.000170
1.240000,-0.000954,-0.000180,0.000222
1.250000,-0.000990,-0.000101,0.000302
1.260000,-0.001035,-0.000059,0.000238
1.270000,-0.001043,0.000033,0.000150
1.280000,-0.001021,0.000185,0.000078
1.290000,-0.000999,0.000352,0.000147
1.300000,-0.001042,0.000493,0.000231
1.310000,-0.001086,0.000612,0.000366
1.320000,-0.001051,0.000713,0.000380
1.330000,-0.000969,0.000818,0.000366
1.340000,-0.000923,0.000910,0.000361
1.350000,-0.000908,0.000995,0.000327
1.360000,-0.000895,0.001073,0.000238
1.370000,-0.000865,0.001160,0.000180
1.380000,-0.000809,0.001227,0.000157
1.390000,-0.000779,0.001249,0.000235
1.400000,-0.000814,0.001259,0.000350
1.410000,-0.000852,0.001274,0.000359
1.420000,-0.000829,0.001260,0.000220
1.430000,-0.000842,0.001243,0.000135
1.440000,-0.000931,0.001243,0.000164
1.450000,-0.001010,0.001223,0.000178
1.460000,-0.000996,0.001175,0.000135
1.470000,-0.000974,0.001116,0.000142
1.480000,-0.001001,0.001014,0.000223
1.490000,-0.001055,0.000887,0.000211
1.500000,-0.001068,0.000790,0.000180
1.510000,-0.001057,0.000700,0.000136
1.520000,-0.001024,0.000601,0.000062
1.530000,-0.001060,0.000491,-0.000057
1.540000,-0.001135,0.000376,-0.000019
1.550000,-0.001187,0.000262,0.000004
1.560000,-0.001193,0.000155,0.000064
1.570000,-0.001222,0.000035,0.000056
1.580000,-0.001236,-0.000072,0.000032
1.590000,-0.001255,-0.000182,-0.000046
1.600000,-0.001240,-0.000271,-0.000038
1.610000,-0.001208,-0.000350,-0.000049
1.620000,-0.001192,-0.000418,0.000027
1.630000,-0.001234,-0.000472,0.000177
1.640000,-0.001266,-0.000474,0.000362
1.650000,-0.001237,-0.000410,0.000318
1.660000,-0.001181,-0.000282,0.000168
1.670000,-0.001164,-0.000147,0.000023
1.680000,-0.001148,-0.000021,-0.000060
1.690000,-0.001133,0.000074,-0.000079
1.700000,-0.001124,0.000182,0.000111
1.710000,-0.001138,0.000329,0.000251
1.720000,-0.001146,0.000502,0.000318
1.730000,-0.001103,0.000682,0.000302
1.740000,-0.001043,0.000849,0.000256
1.750000,-0.001036,0.001006,0.000174
1.760000,-0.001086,0.001196,0.000128
1.770000,-0.001147,0.001376,0.000073
1.780000,-0.001166,0.001544,0.000048
1.790000,-0.001156,0.001694,0.000109
1.800000,-0.001185,0.001754,0.000264
1.810000,-0.001222,0.001760,0.000453
1.820000,-0.001263,0.001803,0.000522
1.830000,-0.001271,0.001853,0.000457
1.840000,-0.001241,0.001826,0.000276
1.850000,-0.001198,0.001713,0.000138
1.860000,-0.001233,0.001565,0.000083
1.870000,-0.001287,0.001417,0.000189
1.880000,-0.001303,0.001273,0.000183
1.890000,-0.001295,0.001133,0.000127
1.900000,-0.001316,0.000947,0.000103
1.910000,-0.001283,0.000720,0.000067
1.920000,-0.001244,0.000467,-0.000001
1.930000,-0.001213,0.000247,0.000079
1.940000,-0.001189,0.000018,0.000107
1.950000,-0.001132,-0.000191,0.000157
1.960000,-0.001047,-0.000313,0.000173
1.970000,-0.000919,-0.000422,0.000179
1.980000,-0.000786,-0.000576,0.000082
1.990000,-0.000694,-0.000694,0.000015
2.000000,-0.000657,-0.000725,0.000002
2.010000,-0.000580,-0.000701,0.000105
2.020000,-0.000499,-0.000706,0.000163
2.030000,-0.000452,-0.000694,0.000292
2.040000,-0.000419,-0.000655,0.000398
2.050000,-0.000393,-0.000567,0.000433
2.060000,-0.000419,-0.000427,0.000393
2.070000,-0.000463,-0.000279,0.000339
2.080000,-0.000476,-0.000155,0.000297
2.090000,-0.000508,0.000030,0.000368
2.100000,-0.000607,0.000251,0.000399
